caldt,vwretd,vwretx,ewretd,ewretx,totval,totcnt,usdval,usdcnt,spindx,sprtrn
20050224,0.008175,0.007849,0.008998,0.00887,11068236900,500,10982040000,500,1200.2,0.007894
20050225,0.009481,0.009366,0.009817,0.009591,11169442600,500,11068236900,500,1211.37,0.009307
20050228,-0.006486,-0.006502,-0.006096,-0.006121,11090951900,500,11169442600,500,1203.6,-0.006414
20050301,0.005575,0.005566,0.007869,0.007858,11153335800,500,11090951900,500,1210.41,0.005658
20050302,0.000169,-0.000179,-0.00131,-0.001469,11151412200,500,11153335800,500,1210.08,-0.000273
20050303,0.00038,0.000372,0.000966,0.000937,11155563700,500,11151412200,500,1210.47,0.000322
20050304,0.009668,0.009665,0.009692,0.009688,11263764500,500,11155563700,500,1222.12,0.009624
20050307,0.002533,0.002493,0.004604,0.004525,11291866600,500,11263764500,500,1225.31,0.00261
20050308,-0.004759,-0.004863,-0.006207,-0.006337,11236937300,500,11291866600,500,1219.43,-0.004799
20050309,-0.009975,-0.010072,-0.009955,-0.010075,11123761800,500,11236937300,500,1207.01,-0.010185
20050310,0.001724,0.001687,0.0008,0.00077,11142828900,500,11123761800,500,1209.25,0.001856
20050311,-0.007113,-0.007391,-0.005851,-0.006054,11060490900,500,11142828900,500,1200.08,-0.007583
20050314,0.00553,0.005498,0.007648,0.007618,11125102900,500,11064275400,500,1206.83,0.005625
20050315,-0.007464,-0.007468,-0.008026,-0.008044,11042018500,500,11125102900,500,1197.75,-0.007524
20050316,-0.00799,-0.008083,-0.009949,-0.010053,10952761900,500,11042018500,500,1188.07,-0.008082
20050317,0.001737,0.001727,0.002342,0.002308,10971678300,500,10952761900,500,1190.21,0.001801
20050318,-0.000502,-0.000506,-0.001955,-0.00199,10965886900,500,10971678300,500,1189.65,-0.000471
20050321,-0.004879,-0.004879,-0.002487,-0.002487,10912068500,500,10965886900,500,1183.78,-0.004934
20050322,-0.01008,-0.010109,-0.008919,-0.008985,10801759200,500,10912068500,500,1171.71,-0.010196
20050323,0.000719,0.000704,-0.000504,-0.000531,10809391100,500,10801759200,500,1172.53,0.0007
20050324,-0.000851,-0.000851,0.000795,0.000794,10800127500,500,10809391100,500,1171.42,-0.000947
20050328,0.002432,0.002432,0.000045,0.000045,10836045900,500,10809750700,500,1174.28,0.002441
20050329,-0.007431,-0.007682,-0.009451,-0.009769,10752805200,500,10836045900,500,1165.36,-0.007596
20050330,0.013874,0.01375,0.014225,0.014138,10900656400,500,10752805200,500,1181.41,0.013773
20050331,-0.000626,-0.000638,0.002173,0.002139,10900580800,500,10900656400,500,1180.59,-0.000694
20050401,-0.006551,-0.006555,-0.005078,-0.005083,10828928200,500,10900580800,500,1172.92,-0.006497
20050404,0.003059,0.002946,0.001565,0.001542,10860826900,500,10828928200,500,1176.12,0.002728
20050405,0.004415,0.004399,0.003522,0.003504,10908608700,500,10860826900,500,1181.39,0.004481
20050406,0.002461,0.00224,0.002528,0.00244,10933043500,500,10908608700,500,1184.07,0.002269
20050407,0.005962,0.0059,0.006326,0.00623,10997490700,500,10933043500,500,1191.14,0.005971
20050408,-0.008262,-0.008262,-0.008521,-0.008521,10906445600,500,10997490700,500,1181.2,-0.008345
20050411,0,-0.000014,-0.000513,-0.000555,10906298300,500,10906445600,500,1181.21,0.000008
20050412,0.005602,0.005544,0.005373,0.005333,10966763600,500,10906298300,500,1187.76,0.005545
20050413,-0.011597,-0.011696,-0.014267,-0.014334,10838494700,500,10966763600,500,1173.79,-0.011762
20050414,-0.00998,-0.00998,-0.013162,-0.013162,10730328800,500,10838494700,500,1162.05,-0.010002
20050415,-0.016666,-0.016669,-0.020835,-0.020841,10551558700,500,10730328800,500,1142.62,-0.01672
20050418,0.002891,0.002888,0.004546,0.004542,10581789400,500,10551558700,500,1145.98,0.002941
20050419,0.00601,0.00601,0.009642,0.009642,10645338900,500,10581789400,500,1152.78,0.005934
20050420,-0.0131,-0.013172,-0.014052,-0.014075,10505124000,500,10645338900,500,1137.5,-0.013255
20050421,0.019396,0.019381,0.020001,0.019982,10708718800,500,10505124000,500,1159.95,0.019736
20050422,-0.006543,-0.006583,-0.008664,-0.008695,10638261200,500,10708718800,500,1152.12,-0.00675
20050425,0.00857,0.00857,0.00968,0.00968,10729440000,500,10638261200,500,1162.1,0.008662
20050426,-0.008713,-0.008717,-0.010096,-0.010104,10635895900,500,10729440000,500,1151.74,-0.008915
20050427,0.004134,0.00403,0.002619,0.002498,10678762200,500,10635895900,500,1156.38,0.004029
20050428,-0.011232,-0.011562,-0.01254,-0.012745,10555301000,500,10678762200,500,1143.22,-0.01138
20050429,0.011924,0.011919,0.011416,0.0114,10683198400,500,10555301000,500,1156.85,0.011922
20050502,0.004631,0.004631,0.005001,0.005001,10733111500,500,10683198400,500,1162.16,0.00459
20050503,-0.000665,-0.000665,-0.000055,-0.000055,10725968700,500,10733111500,500,1161.17,-0.000852
20050504,0.012439,0.012238,0.014967,0.014837,10857237000,500,10725968700,500,1175.65,0.01247
20050505,-0.002367,-0.002403,-0.003606,-0.003675,10831200600,500,10857237000,500,1172.63,-0.002569
20050506,-0.001131,-0.001189,0.001063,0.001,10818393000,500,10831200600,500,1171.35,-0.001092
20050509,0.006458,0.006445,0.007554,0.007521,10887677100,500,10818393000,500,1178.84,0.006394
20050510,-0.010715,-0.010738,-0.010364,-0.010399,10770763200,500,10887677100,500,1166.22,-0.010705
20050511,0.004677,0.004163,0.003795,0.003623,10815603600,500,10770763200,500,1171.11,0.004193
20050512,-0.010012,-0.010106,-0.011451,-0.011553,10706313700,500,10815603600,500,1159.36,-0.010033
20050513,-0.004432,-0.004545,-0.005101,-0.005168,10657646500,500,10706313700,500,1154.05,-0.00458
20050516,0.010269,0.010155,0.011562,0.011496,10765866600,500,10657646500,500,1165.69,0.010086
20050517,0.006984,0.006852,0.008178,0.008097,10839634500,500,10765866600,500,1173.8,0.006957
20050518,0.0103,0.010102,0.014124,0.013907,10949136600,500,10839634500,500,1185.56,0.010019
20050519,0.004722,0.004711,0.004925,0.004908,10996509900,500,10949136600,500,1191.08,0.004656
20050520,-0.001613,-0.001614,0.00092,0.000915,10978384800,500,10996509900,500,1189.28,-0.001511
20050523,0.003976,0.003969,0.003855,0.003835,11021958500,500,10978384800,500,1193.86,0.003851
20050524,0.000168,0.000157,-0.000445,-0.000462,11023689100,500,11021958500,500,1194.07,0.000176
20050525,-0.003358,-0.003412,-0.00385,-0.00393,10986073100,500,11023689100,500,1190.01,-0.0034
20050526,0.006507,0.006393,0.007675,0.007586,11056303500,500,10986073100,500,1197.62,0.006395
20050527,0.001139,0.001023,0.001837,0.001603,11067621600,500,11056303500,500,1198.78,0.000969
20050531,-0.006018,-0.006024,-0.003023,-0.003029,10972857600,500,11067621600,500,1191.5,-0.006073
20050601,0.009253,0.008933,0.008662,0.008528,11070616500,500,10972857600,500,1202.27,0.009039
20050602,0.001899,0.001892,0.00303,0.003002,11091565400,500,11070616500,500,1204.29,0.00168
20050603,-0.006863,-0.006878,-0.005786,-0.005797,11015280200,500,11091565400,500,1196.02,-0.006867
20050606,0.001293,0.001244,0.001407,0.001327,11028983600,500,11015280200,500,1197.51,0.001246
20050607,-0.000229,-0.00029,0.000044,-0.000037,11025790000,500,11028983600,500,1197.26,-0.000209
20050608,-0.00203,-0.002192,-0.001407,-0.00161,11001616400,500,11025790000,500,1194.67,-0.002163
20050609,0.005391,0.005365,0.005364,0.005347,11060638300,500,11001616400,500,1200.93,0.00524
20050610,-0.002336,-0.00234,-0.001668,-0.001675,11034671700,500,11060638300,500,1198.11,-0.002348
20050613,0.002484,0.0022,0.004317,0.004131,11058951000,500,11034671700,500,1200.82,0.002262
20050614,0.002762,0.002741,0.004209,0.004158,11089254400,500,11058951000,500,1203.91,0.002573
20050615,0.002341,0.002312,0.002085,0.002029,11114894200,500,11089254400,500,1206.58,0.002218
20050616,0.003619,0.003609,0.0048,0.004766,11155009800,500,11114894200,500,1210.96,0.00363
20050617,0.004866,0.004864,0.004699,0.004693,11209266700,500,11155009800,500,1216.96,0.004955
20050620,-0.000713,-0.000715,-0.001289,-0.001313,11201248300,500,11209266700,500,1216.1,-0.000707
20050621,-0.002065,-0.00208,-0.001296,-0.001337,11177945300,500,11201248300,500,1213.61,-0.002048
20050622,0.000285,0.000264,0.000588,0.000538,11180894900,500,11177945300,500,1213.88,0.000222
20050623,-0.010609,-0.010818,-0.009681,-0.009694,11059938500,500,11180894900,500,1200.73,-0.010833
20050624,-0.00759,-0.00759,-0.008542,-0.008542,10976048500,500,11059938500,500,1191.57,-0.007629
20050627,-0.000732,-0.000732,-0.001493,-0.001493,10968017900,500,10976048500,500,1190.69,-0.000739
20050628,0.009353,0.009168,0.012306,0.012067,11068568900,500,10968017900,500,1201.57,0.009138
20050629,-0.001211,-0.001338,-0.001023,-0.001109,11053760400,500,11068568900,500,1199.85,-0.001431
20050630,-0.007188,-0.007207,-0.004546,-0.004574,10968272300,500,11053760400,500,1191.33,-0.007101
20050701,0.002837,0.002727,0.0034,0.003376,11005557900,500,10968272300,500,1194.44,0.002611
20050705,0.009006,0.008994,0.009283,0.009262,11110289100,500,11011340700,500,1204.99,0.008833
20050706,-0.008072,-0.008307,-0.006507,-0.006632,11017991400,500,11110289100,500,1194.94,-0.00834
20050707,0.002497,0.002434,0.0028,0.002706,11044808800,500,11017991400,500,1197.87,0.002452
20050708,0.011644,0.011644,0.012437,0.012437,11173158400,500,11044808800,500,1211.86,0.011679
20050711,0.00632,0.006307,0.007811,0.007771,11243628100,500,11173158400,500,1219.44,0.006255
20050712,0.002328,0.002281,0.001573,0.001552,11269274200,500,11243628100,500,1222.21,0.002272
20050713,0.000996,0.000878,0.000764,0.000659,11279172600,500,11269274200,500,1223.29,0.000884
20050714,0.002641,0.002641,0.00219,0.00219,11308957200,500,11279172600,500,1226.5,0.002624
20050715,0.001158,0.001156,0.00108,0.001075,11322235600,500,11308957200,500,1227.92,0.001158
20050718,-0.005506,-0.005506,-0.002387,-0.002387,11259748400,500,11322235600,500,1221.13,-0.00553
20050719,0.00683,0.006827,0.008165,0.008163,11336638700,500,11259748400,500,1229.35,0.006731
20050720,0.004731,0.004637,0.007078,0.007043,11388957100,500,11336638700,500,1235.2,0.004759
20050721,-0.006551,-0.006554,-0.008469,-0.00848,11313415800,500,11388957100,500,1227.04,-0.006606
20050722,0.005308,0.00527,0.006969,0.00694,11375661300,500,11315780700,500,1233.68,0.005411
20050725,-0.003734,-0.003734,-0.004549,-0.004549,11333023800,500,11375661300,500,1229.03,-0.003769
20050726,0.001625,0.001625,0.003672,0.003672,11351437400,500,11333023800,500,1231.16,0.001733
20050727,0.004746,0.004615,0.004184,0.004068,11403810100,500,11351437400,500,1236.79,0.004573
20050728,0.005865,0.005583,0.006939,0.006773,11467479300,500,11403810100,500,1243.72,0.005603
20050729,-0.007682,-0.007702,-0.005868,-0.0059,11375061100,500,11467479300,500,1234.18,-0.007671
20050801,0.000921,0.000918,0.000387,0.000368,11385420200,500,11375061100,500,1235.35,0.000948
20050802,0.007203,0.007203,0.006123,0.006123,11467563000,500,11385420200,500,1244.12,0.007099
20050803,0.000961,0.000757,0.000363,0.000212,11476228200,500,11467563000,500,1245.04,0.000739
20050804,-0.007454,-0.007469,-0.008504,-0.008552,11390517800,500,11476228200,500,1235.86,-0.007373
20050805,-0.007581,-0.007608,-0.009807,-0.009838,11303885600,500,11390517800,500,1226.42,-0.007638
20050808,-0.00269,-0.002755,-0.002931,-0.00301,11272476900,500,11303885600,500,1223.13,-0.002683
20050809,0.006739,0.006735,0.005105,0.005095,11348401200,500,11272476900,500,1231.38,0.006745
20050810,-0.001457,-0.001879,-0.00059,-0.000746,11327167500,500,11348401200,500,1229.13,-0.001827
20050811,0.007087,0.006963,0.006884,0.006788,11401490500,500,11313540400,500,1237.81,0.007062
20050812,-0.005901,-0.005912,-0.005015,-0.00504,11334720800,500,11402126700,500,1230.39,-0.005994
20050815,0.002988,0.00285,0.004091,0.003949,11341309900,500,11308517200,500,1233.87,0.002828
20050816,-0.011863,-0.011874,-0.012995,-0.013018,11206842400,500,11341309900,500,1219.34,-0.011776
20050817,0.000947,0.000666,0.001288,0.001087,11213453300,500,11206842400,500,1220.24,0.000738
20050818,-0.000896,-0.000934,-0.002354,-0.002408,11202974600,500,11213453300,500,1219.02,-0.001
20050819,0.000645,0.000555,0.00217,0.002143,11217538100,500,11211295900,500,1219.71,0.000566
20050822,0.001575,0.001575,0.001035,0.001035,11235207800,500,11217538100,500,1221.73,0.001656
20050823,-0.0034,-0.003416,-0.002749,-0.002789,11196827000,500,11235207800,500,1217.57,-0.003405
20050824,-0.006496,-0.006556,-0.004144,-0.004205,11123424500,500,11196827000,500,1209.59,-0.006554
20050825,0.002298,0.00229,0.003322,0.003312,11148891800,500,11123424500,500,1212.39,0.002315
20050826,-0.005893,-0.005908,-0.006323,-0.006353,11082169600,500,11148891800,500,1205.1,-0.006013
20050829,0.006146,0.006011,0.005729,0.005647,11149136000,500,11082169600,500,1212.28,0.005958
20050830,-0.003062,-0.003183,-0.003729,-0.003926,11110362100,500,11145379600,500,1208.41,-0.003192
20050831,0.010118,0.009789,0.011654,0.011533,11254185300,500,11110362100,500,1220.33,0.009864
20050901,0.001168,0.001166,0.0008,0.000791,11267315900,500,11254185300,500,1221.59,0.001033
20050902,-0.002892,-0.002919,-0.003304,-0.003345,11233998300,500,11267315900,500,1218.02,-0.002922
20050906,0.012683,0.01265,0.011754,0.011687,11376121200,500,11233998300,500,1233.39,0.012619
20050907,0.002604,0.002433,0.0035,0.003273,11403799800,500,11376121200,500,1236.36,0.002408
20050908,-0.003834,-0.003858,-0.005089,-0.005135,11359807600,500,11403799800,500,1231.67,-0.003793
20050909,0.007993,0.007993,0.008867,0.008867,11448147600,500,11359807600,500,1241.48,0.007965
20050912,-0.000658,-0.000702,0.001548,0.001522,11439933800,500,11448147600,500,1240.56,-0.000741
20050913,-0.00733,-0.007603,-0.006677,-0.006876,11352954500,500,11439933800,500,1231.2,-0.007545
20050914,-0.003321,-0.003343,-0.003756,-0.003818,11315000700,500,11352954500,500,1227.16,-0.003281
20050915,0.000423,0.000381,-0.001169,-0.001233,11319423100,500,11315000700,500,1227.73,0.000464
20050916,0.008105,0.008093,0.006563,0.006532,11411042300,500,11319423100,500,1237.91,0.008292
20050919,-0.005402,-0.005402,-0.00802,-0.00802,11349394800,500,11411042300,500,1231.02,-0.005566
20050920,-0.007778,-0.007787,-0.008858,-0.008906,11261021300,500,11349394800,500,1221.34,-0.007863
20050921,-0.009393,-0.009421,-0.011366,-0.011422,11154932600,500,11261021300,500,1210.2,-0.009121
20050922,0.003907,0.003694,0.003833,0.003811,11196139800,500,11154932600,500,1214.62,0.003652
20050923,0.000566,0.000566,0.003852,0.003852,11202895800,500,11196139800,500,1215.29,0.000552
20050926,0.000305,0.000305,0.000041,0.000041,11206346600,500,11202895800,500,1215.63,0.00028
20050927,0.000078,0.000063,0.000635,0.000596,11207050100,500,11206346600,500,1215.66,0.000025
20050928,0.001166,0.000981,0.001883,0.00167,11218241800,500,11207050100,500,1216.89,0.001012
20050929,0.008925,0.008884,0.008371,0.008313,11317902400,500,11218241800,500,1227.68,0.008867
20050930,0.001059,0.001055,0.004899,0.004895,11328229800,500,11317902400,500,1228.81,0.00092
20051003,-0.001686,-0.001689,0.000358,0.000351,11303777800,499,11273756100,499,1226.7,-0.001717
20051004,-0.00981,-0.009915,-0.009834,-0.009854,11199097700,500,11311250900,500,1214.47,-0.00997
20051005,-0.014432,-0.014791,-0.017744,-0.017998,11033449400,500,11199097700,500,1196.39,-0.014887
20051006,-0.004147,-0.004154,-0.006821,-0.006836,10987616100,500,11033449400,500,1191.49,-0.004096
20051007,0.003787,0.003773,0.003585,0.003544,11029074700,500,10987616100,500,1195.9,0.003701
20051010,-0.00714,-0.00714,-0.012457,-0.012457,10950323100,500,11029074700,500,1187.33,-0.007166
20051011,-0.001927,-0.001997,-0.005032,-0.005078,10933762700,500,10955646400,500,1184.87,-0.002072
20051012,-0.005934,-0.006048,-0.008166,-0.008252,10867632400,500,10933762700,500,1177.68,-0.006068
20051013,-0.000623,-0.000632,-0.00077,-0.000783,10860764100,500,10867632400,500,1176.84,-0.000713
20051014,0.008248,0.008245,0.009675,0.009671,10950135400,500,10860764100,500,1186.57,0.008268
20051017,0.003046,0.003046,0.004665,0.004665,10983491600,500,10950135400,500,1190.1,0.002975
20051018,-0.00996,-0.009962,-0.010718,-0.010724,10874072400,500,10983491600,500,1178.14,-0.01005
20051019,0.015022,0.01493,0.012839,0.01282,11036424500,500,10874072400,500,1195.76,0.014956
20051020,-0.01501,-0.01504,-0.012057,-0.012078,10870440700,500,11036424500,500,1177.8,-0.01502
20051021,0.001615,0.001615,0.003404,0.003404,10889042500,500,10870440700,500,1179.59,0.00152
20051024,0.016778,0.016749,0.017327,0.017302,11062810800,500,10880590300,499,1199.38,0.016777
20051025,-0.002479,-0.002479,-0.003413,-0.003413,11043121300,500,11062810800,499,1196.54,-0.002368
20051026,-0.004176,-0.004189,-0.004524,-0.004548,10996865300,500,11043121300,500,1191.38,-0.004312
20051027,-0.010418,-0.010551,-0.013538,-0.013656,10880835200,500,10996865300,500,1178.9,-0.010475
20051028,0.01658,0.016495,0.016937,0.016739,11057335500,500,10880835200,500,1198.41,0.016549
20051031,0.00751,0.00751,0.011551,0.011551,11126639300,500,11057335500,500,1207.01,0.007176
20051101,-0.003382,-0.003382,-0.002202,-0.002202,11089295100,500,11126639300,500,1202.76,-0.003521
20051102,0.010144,0.010007,0.012303,0.012191,11200265700,500,11089295100,500,1214.76,0.009977
20051103,0.004592,0.004265,0.003805,0.003686,11248050200,500,11200265700,500,1219.94,0.004264
20051104,0.000277,0.000275,0.000487,0.000478,11250940500,500,11248050200,500,1220.14,0.000164
20051107,0.002369,0.002327,0.002595,0.002534,11277124000,500,11250940500,500,1222.81,0.002188
20051108,-0.002964,-0.00344,-0.005584,-0.00583,11238367800,500,11277124000,500,1218.59,-0.003451
20051109,0.001656,0.001606,0.002374,0.002295,11256417200,500,11238367800,500,1220.65,0.00169
20051110,0.008832,0.008646,0.009033,0.008913,11353941500,500,11256417200,500,1230.96,0.008446
20051111,0.003027,0.003027,0.002335,0.002335,11388310400,500,11353941500,500,1234.72,0.003055
20051114,-0.000716,-0.00083,-0.000984,-0.001214,11378860500,500,11388310400,500,1233.76,-0.000778
20051115,-0.003739,-0.003851,-0.004045,-0.004115,11335045200,500,11378860500,500,1229.01,-0.00385
20051116,0.002052,0.00185,0.001987,0.001786,11356020100,500,11335045200,500,1231.21,0.00179
20051117,0.009395,0.009376,0.01265,0.012597,11462489700,500,11356020100,500,1242.8,0.009414
20051118,0.004443,0.004316,0.003615,0.003546,11512354600,500,11462489700,500,1248.27,0.004401
20051121,0.005291,0.005283,0.005288,0.005266,11576538500,500,11515890800,500,1254.85,0.005271
20051122,0.005053,0.005002,0.004968,0.004916,11634439900,500,11576538500,500,1261.23,0.005084
